datetime,latitude,longitude,type,severity,zone
2025-07-13 11:10:47.009516,-8.044459590824053,-34.94072552619526,Tráfico,5,Casa Forte
2025-07-01 18:58:47.009516,-8.090413788685892,-34.927020141475374,Tráfico,2,Centro
2025-05-23 23:48:47.009516,-8.07914842115532,-34.928926002142695,Tráfico,5,Imbiribeira
2025-07-21 23:47:47.009516,-8.013987582761668,-34.86759831822582,Roubo,4,Afogados
2025-02-06 03:49:47.009516,-8.069706828369142,-34.871716344575795,Tráfico,4,Várzea
2024-10-25 10:19:47.009516,-8.08140732948046,-34.88538084288865,Agressão,3,Imbiribeira
2025-02-18 18:32:47.009516,-8.033900417424181,-34.867842104043646,Furto,4,Santo Amaro
2025-06-08 11:14:47.009516,-8.01442887536011,-34.926378483472355,Furto,3,Afogados
2025-09-19 09:52:47.009516,-8.028431400680049,-34.88954214640417,Homicídio,5,Afogados
2025-08-18 15:21:47.009516,-8.020118569425826,-34.903755232851495,Agressão,1,Várzea
2025-08-06 02:04:47.009516,-8.072703852657085,-34.87459353688345,Tráfico,1,Boa Viagem
2024-11-06 06:52:47.009516,-8.092654320002255,-34.903456726976565,Roubo,1,Várzea
2025-06-13 04:38:47.009516,-8.004959990441336,-34.9115482866523,Homicídio,1,Boa Viagem
2024-12-13 15:07:47.009516,-8.059680395165264,-34.88377274444317,Roubo,1,Santo Amaro
2025-04-13 16:27:47.009516,-8.057524990493652,-34.87371492498426,Roubo,5,Casa Forte
2025-08-23 19:28:47.009516,-8.010154175744528,-34.920050355845405,Tráfico,4,Imbiribeira
2024-10-28 07:31:47.009516,-8.033313099717981,-34.90183227014057,Tráfico,1,Várzea
2025-05-06 21:41:47.009516,-8.036323366837552,-34.931753219009245,Tráfico,4,Boa Viagem
2025-01-24 23:02:47.009516,-7.985049929652968,-34.974941830524784,Agressão,5,Boa Viagem
2024-11-08 10:54:47.009516,-8.069305546911405,-34.89398621105759,Agressão,5,Santo Amaro
2025-05-15 17:25:47.009516,-8.022164796157563,-34.88173283931236,Agressão,1,Imbiribeira
2024-10-23 07:29:47.009516,-8.048289606253087,-34.892137995727396,Homicídio,4,Boa Viagem
2025-08-27 20:58:47.009516,-8.041942231634103,-34.958486851532626,Roubo,5,Casa Forte
2024-11-24 22:32:47.009516,-8.004145947207626,-34.910525482902294,Tráfico,5,Boa Viagem
2024-12-04 19:47:47.009516,-8.034764927311311,-34.96655043280153,Tráfico,1,Casa Forte
2024-12-17 13:09:47.009516,-8.033851117628512,-34.85890896677037,Tráfico,3,Centro
2025-06-19 14:37:47.009516,-8.017824779880707,-34.93258163746354,Agressão,4,Centro
2025-02-04 03:10:47.009516,-8.060948581886286,-34.8623378917162,Agressão,2,Boa Viagem
2024-11-28 21:36:47.009516,-8.07517629002017,-34.87162391068947,Agressão,2,Afogados
2025-02-09 21:43:47.009516,-8.081344275820632,-34.92701771057608,Tráfico,4,Santo Amaro
2024-11-23 22:08:47.009516,-8.10899069768128,-34.93398354853803,Furto,5,Santo Amaro
2025-05-02 06:20:47.009516,-7.988313786101791,-34.88948889350841,Roubo,4,Boa Viagem
2024-10-27 06:32:47.009516,-8.083096250971652,-34.92532972111549,Agressão,1,Imbiribeira
2025-07-17 17:51:47.009516,-8.056637608707574,-34.896925460735254,Roubo,2,Afogados
2025-06-06 12:19:47.009516,-8.058304398996668,-34.91448482772421,Tráfico,4,Santo Amaro
2025-03-27 23:18:47.009516,-8.040777799065728,-34.95343475243397,Agressão,1,Boa Viagem
2025-07-12 03:10:47.009516,-8.025527883623822,-34.966914040573734,Homicídio,3,Várzea
2024-12-14 06:36:47.009516,-8.024185795349208,-34.89319947254516,Agressão,4,Boa Viagem
2024-11-16 16:30:47.009516,-8.067492323157069,-34.91684673238992,Roubo,4,Santo Amaro
2024-11-23 05:34:47.009516,-8.055013651413594,-34.91659269450742,Homicídio,4,Afogados
2025-06-11 21:49:47.009516,-8.041522601485351,-34.87912408482718,Tráfico,1,Imbiribeira
2024-10-01 04:49:47.009516,-8.057460733785508,-34.86479673170103,Tráfico,3,Centro
2025-05-24 09:11:47.009516,-8.001779632719401,-34.90817634164085,Roubo,2,Várzea
2024-12-10 03:46:47.009516,-8.035270751450852,-34.910217961207294,Tráfico,5,Afogados
2024-10-13 15:38:47.009516,-8.027953666418506,-34.88499570900658,Agressão,3,Várzea
2025-09-25 21:28:47.009516,-8.030113561939979,-34.94070806709099,Homicídio,3,Casa Forte
2025-04-27 05:07:47.009516,-8.01479578427544,-34.89330540835757,Tráfico,3,Várzea
2025-01-30 11:45:47.009516,-8.04456935323889,-34.88344342084533,Tráfico,3,Boa Viagem
2025-03-07 06:39:47.009516,-8.088904958438675,-34.87959309374747,Roubo,4,Boa Viagem
2024-11-03 16:10:47.009516,-8.038009361447422,-34.958102581075075,Furto,2,Santo Amaro
2024-11-25 14:30:47.009516,-8.069540706813756,-34.922840658094266,Homicídio,1,Imbiribeira
2024-10-21 03:01:47.009516,-8.065858500452494,-34.926347897584705,Furto,4,Centro
2025-06-15 23:12:47.009516,-8.032409079437349,-34.897003391367726,Tráfico,1,Centro
2024-10-30 12:42:47.009516,-8.012851507856992,-34.885577662606956,Homicídio,1,Imbiribeira
2025-02-16 07:07:47.009516,-8.049361852697919,-34.85509868777662,Tráfico,1,Centro
2024-11-08 15:16:47.009516,-8.040735009622031,-34.91484896441104,Furto,2,Imbiribeira
2024-09-29 08:59:47.009516,-7.998933551660944,-34.91492717494928,Agressão,3,Imbiribeira
2025-02-21 16:37:47.009516,-8.042777404615343,-34.865509839433635,Furto,5,Santo Amaro
2025-02-27 21:26:47.009516,-7.971949506574589,-34.89110269184409,Agressão,5,Várzea
2025-01-27 12:10:47.009516,-8.033034710631055,-34.86197045466436,Homicídio,3,Afogados
2025-07-24 13:36:47.009516,-8.102822882774674,-34.8913381599097,Agressão,3,Santo Amaro
2025-01-03 21:44:47.009516,-8.027399751366865,-34.93471349856139,Tráfico,2,Várzea
2025-07-01 04:56:47.009516,-8.038565248453517,-34.93999385064333,Furto,5,Santo Amaro
2024-09-28 10:48:47.009516,-8.011307417377518,-34.946545367471764,Homicídio,4,Centro
2025-01-22 15:09:47.009516,-8.029804559461901,-34.88013844495725,Tráfico,2,Várzea
2025-08-16 20:43:47.009516,-8.054153679519514,-34.864342095307386,Tráfico,5,Santo Amaro
2024-09-29 07:47:47.009516,-8.086728947088682,-34.844519135758404,Homicídio,4,Casa Forte
2025-08-27 10:41:47.009516,-8.056270697718581,-34.8747068400303,Tráfico,2,Imbiribeira
2025-03-01 01:00:47.009516,-8.07551561362628,-34.86511484267395,Furto,5,Afogados
2025-06-23 05:13:47.009516,-8.067415703494142,-34.917400489979606,Agressão,4,Centro
2025-06-02 22:56:47.009516,-8.032342647867383,-34.93469247450231,Furto,1,Imbiribeira
2025-09-24 05:52:47.009516,-7.999902864869458,-34.87449762002747,Homicídio,5,Várzea
2024-10-17 05:44:47.009516,-8.038159854105311,-34.88746957743282,Roubo,4,Afogados
2025-06-18 11:31:47.009516,-8.085876491861056,-34.896776668769775,Tráfico,2,Imbiribeira
2025-04-03 12:34:47.009516,-8.036661919953396,-34.88837885558101,Furto,4,Afogados
2024-11-07 15:53:47.009516,-8.014101055400632,-34.890304435526254,Furto,2,Imbiribeira
2025-06-10 02:27:47.009516,-8.068293487129582,-34.861485494204395,Furto,4,Centro
2025-04-14 00:24:47.009516,-8.054020515000188,-34.86115043245549,Furto,3,Santo Amaro
2025-07-11 23:14:47.009516,-8.049559354158125,-34.88367338942979,Agressão,5,Santo Amaro
2025-08-30 02:02:47.009516,-8.073546949392467,-34.87462591382311,Tráfico,2,Várzea
2025-02-21 06:41:47.009516,-8.030551586984686,-34.884578123427254,Roubo,4,Imbiribeira
2025-03-05 10:31:47.009516,-8.053628444458234,-34.91383509196104,Tráfico,2,Centro
2025-03-11 08:15:47.009516,-8.03741402668279,-34.877303059752606,Tráfico,1,Casa Forte
2025-02-11 04:51:47.009516,-8.076624765334063,-34.941834852065774,Homicídio,2,Várzea
2025-01-06 02:36:47.009516,-8.063123749009703,-34.86838325343112,Furto,5,Santo Amaro
2025-07-21 00:56:47.009516,-8.028328559265168,-34.93583568819298,Furto,1,Várzea
2024-11-18 03:15:47.009516,-8.061184994562753,-34.891425901396154,Agressão,5,Várzea
2025-05-21 08:13:47.009516,-7.998191084462999,-34.925354618752785,Roubo,4,Imbiribeira
2024-11-25 15:09:47.009516,-8.061989085568438,-34.88339833050777,Roubo,3,Várzea
2025-01-09 12:06:47.009516,-8.043259458227444,-34.90101775677783,Homicídio,5,Centro
2025-05-20 06:41:47.009516,-8.022022275043808,-34.9478426787449,Homicídio,2,Casa Forte
2024-11-24 23:57:47.009516,-8.092550971987992,-34.88737901106944,Homicídio,3,Santo Amaro
2025-09-11 07:39:47.009516,-8.102824264359423,-34.91733762330498,Furto,2,Imbiribeira
2025-09-20 20:25:47.009516,-8.095769689437104,-34.8735655983756,Furto,1,Afogados
2024-10-15 04:40:47.009516,-8.012122476897185,-34.899960229337964,Agressão,1,Imbiribeira
2025-03-11 01:52:47.009516,-8.066555744376775,-34.88813737043836,Roubo,1,Imbiribeira
2025-09-24 05:09:47.009516,-7.973254021429953,-34.92872706865045,Roubo,4,Santo Amaro
2025-04-15 13:50:47.009516,-8.066927427959723,-34.91767996694282,Homicídio,1,Santo Amaro
2025-09-06 07:03:47.009516,-8.04446346090409,-34.91375915908303,Tráfico,5,Várzea
2024-12-22 22:12:47.009516,-8.003736701422964,-34.87429892559272,Roubo,2,Centro
2025-05-14 15:34:47.009516,-7.989817213355227,-34.84967868736583,Agressão,1,Centro
2025-07-03 04:53:47.009516,-7.9881548927009085,-34.92415515255229,Furto,5,Boa Viagem
2025-05-19 01:38:47.009516,-8.013749013082206,-34.867694555660265,Roubo,5,Várzea
2024-12-05 00:47:47.009516,-8.019278124225657,-34.96509032253177,Agressão,1,Casa Forte
2024-10-26 04:55:47.009516,-8.032224191523966,-34.935825682032764,Furto,5,Várzea
2025-01-04 10:10:47.009516,-8.026649167715002,-34.9287633536856,Tráfico,4,Várzea
2025-09-11 18:28:47.009516,-8.066535571489856,-34.94057526068322,Homicídio,1,Afogados
2024-11-07 16:24:47.009516,-8.07454596650267,-34.94750765169363,Homicídio,2,Várzea
2025-02-03 23:48:47.009516,-8.05010123372233,-34.88761003263586,Homicídio,4,Várzea
2024-10-28 04:44:47.009516,-8.055105538675749,-34.906422030931836,Roubo,3,Centro
2025-08-21 12:38:47.009516,-8.06359684147982,-34.888617838071845,Agressão,2,Imbiribeira
2024-11-29 00:44:47.009516,-8.0291083765763,-34.87928581941635,Homicídio,2,Boa Viagem
2025-03-13 00:49:47.009516,-8.021340843742886,-34.89203149020482,Furto,2,Casa Forte
2025-05-18 22:57:47.009516,-8.047347793411245,-34.880267104715486,Agressão,3,Santo Amaro
2025-07-15 11:39:47.009516,-8.005674097568344,-34.902085968587265,Agressão,2,Imbiribeira
2025-04-15 12:48:47.009516,-8.084250673424005,-34.93560980164917,Roubo,5,Casa Forte
2025-04-08 19:14:47.009516,-8.055809783778392,-34.868265574575375,Roubo,2,Boa Viagem
2024-12-22 09:00:47.009516,-8.071504669618085,-34.91767336398343,Tráfico,4,Boa Viagem
2024-12-29 06:04:47.009516,-8.105996098512193,-34.92806788896287,Tráfico,3,Várzea
2025-05-11 01:49:47.009516,-8.052480420575282,-34.90533753627413,Roubo,1,Santo Amaro
2025-08-05 17:26:47.009516,-8.0536524252515,-34.92738432757889,Roubo,3,Boa Viagem
2025-01-28 18:05:47.009516,-8.004596507702736,-34.91252291145968,Agressão,1,Casa Forte
2025-06-07 11:43:47.009516,-8.031075649463357,-34.8896783823531,Agressão,2,Centro
2025-07-03 12:50:47.009516,-8.080725604729876,-34.88954974782261,Roubo,1,Casa Forte
2024-11-08 06:11:47.009516,-7.994377223009975,-34.926934901992766,Agressão,5,Imbiribeira
2024-12-04 10:59:47.009516,-8.013368989134241,-34.91463116118846,Roubo,1,Imbiribeira
2025-08-20 14:02:47.009516,-8.032537068895943,-34.86777000985689,Agressão,1,Centro
2025-08-13 15:37:47.009516,-8.056794522965495,-34.88510799646798,Roubo,4,Santo Amaro
2024-10-04 10:37:47.009516,-8.078783177101705,-34.83774804881954,Furto,5,Imbiribeira
2025-09-25 09:17:47.009516,-8.061166203282133,-34.864596154787755,Roubo,1,Santo Amaro
2025-06-30 13:09:47.009516,-8.017337541408875,-34.8656712079432,Furto,1,Várzea
2025-07-11 14:07:47.009516,-7.993462410821962,-34.94163605651367,Homicídio,2,Boa Viagem
2025-04-11 05:58:47.009516,-8.003702694151835,-34.877084189451,Furto,3,Várzea
2024-10-08 08:25:47.009516,-8.06466548265359,-34.901593204050904,Homicídio,3,Casa Forte
2025-01-14 22:44:47.009516,-8.08358852299867,-34.91652945410615,Tráfico,2,Casa Forte
2025-02-14 23:38:47.009516,-8.045773412592665,-34.894959539784026,Agressão,1,Casa Forte
2025-05-24 14:09:47.009516,-8.103053180966887,-34.871643653961655,Tráfico,1,Imbiribeira
2025-07-21 04:57:47.009516,-8.040304968574457,-34.88497505226987,Roubo,4,Santo Amaro
2024-11-15 05:29:47.009516,-8.05442807758896,-34.92635421404026,Furto,3,Casa Forte
2025-01-26 06:21:47.009516,-8.063981095056048,-34.87772623259222,Homicídio,2,Várzea
2024-10-23 05:23:47.009516,-8.097841092018005,-34.91912762626228,Homicídio,4,Santo Amaro
2025-04-11 09:46:47.009516,-8.03459199680291,-34.89349950643107,Furto,1,Imbiribeira
2024-12-22 03:02:47.009516,-8.065981025189858,-34.909100502024316,Roubo,4,Casa Forte
2025-07-25 08:38:47.009516,-8.085097505071309,-34.90656598755207,Furto,1,Afogados
2025-09-17 09:45:47.009516,-8.13616786639845,-34.87701271074879,Tráfico,4,Casa Forte
2025-07-23 22:32:47.009516,-8.050825447151519,-34.931205811594474,Tráfico,1,Afogados
2025-09-18 09:23:47.009516,-7.996832452099908,-34.84164414777169,Roubo,4,Centro
2025-07-10 02:23:47.009516,-8.000162223563565,-34.95463258207884,Furto,1,Várzea
2024-12-30 13:21:47.009516,-8.063712887697589,-34.917930030497644,Tráfico,2,Boa Viagem
2025-03-02 03:18:47.009516,-8.068066361810853,-34.88889364330175,Homicídio,4,Boa Viagem
2024-10-13 23:50:47.009516,-8.03593677231775,-34.88247057500694,Homicídio,4,Afogados
2025-01-22 17:01:47.009516,-8.07995156317565,-34.90301427161715,Agressão,3,Casa Forte
2024-10-05 14:17:47.009516,-8.040946243005417,-34.90172172109005,Furto,4,Centro
2024-09-25 08:45:47.009516,-8.02701759164846,-34.88768349744017,Roubo,2,Boa Viagem
2025-08-05 04:38:47.009516,-8.013192003283471,-34.90693208432373,Homicídio,2,Casa Forte
2024-11-30 08:32:47.009516,-8.053004622294399,-34.85820456226195,Homicídio,3,Afogados
2024-12-24 07:50:47.009516,-8.05611021250531,-34.87481952657305,Tráfico,1,Casa Forte
2024-10-06 02:24:47.009516,-8.076339477602698,-34.87381526946983,Homicídio,2,Imbiribeira
2025-09-20 02:36:47.009516,-8.074806410621196,-34.92898470170111,Furto,5,Casa Forte
2024-11-20 14:42:47.009516,-8.056794366757046,-34.90238165273217,Furto,5,Casa Forte
2025-03-30 00:10:47.009516,-8.038979034795515,-34.90901397846162,Agressão,1,Imbiribeira
2025-09-20 19:12:47.009516,-8.022592461213003,-34.93016804127068,Tráfico,1,Boa Viagem
2025-07-22 01:08:47.009516,-8.07409536852041,-34.88919507448163,Furto,3,Afogados
2025-02-26 07:55:47.009516,-8.005219342931214,-34.916129372733394,Furto,3,Imbiribeira
2024-12-14 21:14:47.009516,-8.058133708031278,-34.88033788510449,Tráfico,4,Casa Forte
2025-08-18 13:28:47.009516,-8.050641018830454,-34.932105746886826,Tráfico,5,Santo Amaro
2025-03-06 03:32:47.009516,-8.072416350374436,-34.84842878161474,Tráfico,5,Imbiribeira
2025-07-09 20:43:47.009516,-8.12272720780819,-34.92688997975776,Tráfico,5,Santo Amaro
2025-08-05 09:01:47.009516,-8.02347863810917,-34.89342092988399,Agressão,1,Imbiribeira
2025-08-31 16:39:47.009516,-8.027894683087228,-34.876244220688356,Homicídio,2,Casa Forte
2024-12-23 10:06:47.009516,-8.058439826713547,-34.917119212906,Roubo,5,Boa Viagem
2025-09-12 06:55:47.009516,-8.047990278483255,-34.87442594069701,Tráfico,3,Imbiribeira
2024-12-24 20:47:47.009516,-8.034521823468877,-34.93687550793401,Furto,1,Várzea
2025-09-19 16:12:47.009516,-8.096876375706596,-34.85643646902452,Roubo,2,Imbiribeira
2025-07-11 22:58:47.009516,-8.06587158032039,-34.89957552205102,Agressão,5,Boa Viagem
2025-07-30 08:45:47.009516,-8.026172059611346,-34.917892342239064,Roubo,1,Boa Viagem
2025-08-04 05:27:47.009516,-8.087628682695078,-34.90897545317282,Roubo,5,Afogados
2025-07-11 01:46:47.009516,-8.041193262035002,-34.875732421918215,Homicídio,1,Casa Forte
2025-06-06 02:08:47.009516,-8.090697454138702,-34.91753365875551,Homicídio,5,Várzea
2024-11-03 05:09:47.009516,-8.036007100526994,-34.92248073068268,Tráfico,5,Santo Amaro
2025-03-07 03:27:47.009516,-8.051069244468925,-34.90664609792751,Furto,2,Casa Forte
2024-11-09 20:29:47.009516,-8.098453954477167,-34.9353088633831,Tráfico,2,Imbiribeira
2025-08-18 21:43:47.009516,-8.015057819366286,-34.84538368276174,Roubo,3,Boa Viagem
2025-03-15 11:47:47.009516,-8.072037747303941,-34.91699183773644,Tráfico,1,Centro
2025-02-07 04:02:47.009516,-8.074307573110433,-34.875051496414585,Roubo,2,Várzea
2025-09-14 00:09:47.009516,-8.043982924083073,-34.893715897490566,Furto,1,Boa Viagem
2025-02-03 01:33:47.009516,-8.01554087951714,-34.92953602151446,Agressão,3,Afogados
2024-09-24 23:11:47.009516,-8.080474654569352,-34.90017864127638,Roubo,2,Casa Forte
2025-05-07 21:13:47.009516,-8.048149604504562,-34.876479916620674,Agressão,2,Boa Viagem
2024-12-19 11:18:47.009516,-8.037135504990083,-34.90564784005259,Homicídio,1,Afogados
2025-04-06 09:21:47.009516,-8.029206831782107,-34.86420661162447,Tráfico,2,Centro
2025-04-05 01:40:47.009516,-8.044706753341684,-34.86935453821654,Tráfico,3,Casa Forte
2025-05-28 16:28:47.009516,-8.0610108351725,-34.87243255436025,Agressão,3,Casa Forte
2025-09-11 04:57:47.009516,-8.074827706619462,-34.91378970316819,Homicídio,4,Imbiribeira
2025-05-14 00:38:47.009516,-8.047415683508609,-34.93239527343344,Homicídio,2,Afogados
2024-10-12 06:48:47.009516,-8.082164170359569,-34.918407628160885,Homicídio,1,Imbiribeira
2025-03-07 05:53:47.009516,-8.137640514504838,-34.894112771779994,Roubo,3,Várzea
2024-11-01 07:57:47.009516,-8.036903205875271,-34.883626398594025,Homicídio,5,Afogados
2025-04-05 03:33:47.009516,-8.022881954767415,-34.96514714214281,Agressão,3,Santo Amaro
2024-11-02 15:44:47.009516,-8.120887973066257,-34.90024339604835,Agressão,4,Santo Amaro
2024-11-11 08:25:47.009516,-8.0802919211413,-34.8952573232403,Furto,4,Afogados
2025-08-05 13:32:47.009516,-8.031425372169846,-34.908326327689466,Tráfico,4,Boa Viagem
2024-10-10 11:28:47.009516,-7.9882751359086495,-34.86126178482952,Tráfico,5,Casa Forte
2024-12-18 17:43:47.009516,-8.049376188769738,-34.88734659777247,Furto,4,Imbiribeira
2025-05-05 02:50:47.009516,-8.071840088236875,-34.860694242757575,Agressão,2,Boa Viagem
2024-11-15 08:00:47.009516,-8.055486893233146,-34.906478815610505,Agressão,3,Afogados
2024-12-31 11:31:47.009516,-8.008753707425555,-34.87187567522479,Agressão,2,Várzea
2025-07-05 21:46:47.009516,-8.069378925373737,-34.850948008164174,Tráfico,2,Afogados
2025-06-28 06:29:47.009516,-8.073975760199508,-34.86064919652182,Homicídio,3,Casa Forte
2025-02-16 07:02:47.009516,-8.06448230566546,-34.93276424780286,Tráfico,4,Afogados
2024-11-12 23:12:47.009516,-8.078599858247761,-34.90761028232627,Furto,1,Casa Forte
2025-07-14 15:40:47.009516,-8.046319890520158,-34.91035494116349,Homicídio,5,Santo Amaro
2025-06-03 01:50:47.009516,-8.001259646245915,-34.88532236394771,Roubo,5,Várzea
2025-03-27 22:14:47.009516,-8.04030762180652,-34.87940939334956,Roubo,3,Santo Amaro
2024-11-08 07:39:47.009516,-8.05757060506379,-34.92516678022077,Agressão,2,Imbiribeira
2025-08-29 18:25:47.009516,-8.058754338067468,-34.89796484458249,Homicídio,2,Boa Viagem
2025-05-28 03:53:47.009516,-8.0968957242609,-34.96059781996468,Tráfico,4,Várzea
2024-10-08 03:57:47.009516,-8.023506706685586,-34.85674164982594,Furto,4,Afogados
2025-08-17 06:52:47.009516,-8.052335115910385,-34.9153712272203,Agressão,4,Santo Amaro
2025-05-25 01:06:47.009516,-8.05541439740772,-34.89832408180467,Agressão,4,Boa Viagem
2025-04-16 13:18:47.009516,-7.954206772964655,-34.90928949141964,Homicídio,5,Santo Amaro
2025-08-29 05:52:47.009516,-8.04103741274903,-34.8656191727496,Furto,3,Santo Amaro
2025-08-19 15:11:47.009516,-8.072553731502856,-34.98512519324192,Roubo,3,Centro
2024-12-28 09:43:47.009516,-8.062790727886167,-34.900498310269775,Agressão,5,Imbiribeira
2025-04-08 08:58:47.009516,-8.015546628724097,-34.90317456272493,Agressão,1,Centro
2025-05-10 23:03:47.009516,-8.046601887683869,-34.91360909162775,Homicídio,5,Casa Forte
2025-05-08 12:03:47.009516,-8.093148339349522,-34.84821320363093,Agressão,4,Boa Viagem
2025-01-18 06:23:47.009516,-8.022423131962745,-34.926619883765675,Homicídio,4,Casa Forte
2024-10-26 02:35:47.009516,-8.07004432256617,-34.87684611468293,Furto,2,Boa Viagem
2025-09-16 18:53:47.009516,-7.993801066713474,-34.88931241633882,Roubo,5,Boa Viagem
2024-11-07 19:09:47.009516,-8.017598558028562,-34.862154422423934,Roubo,3,Boa Viagem
2025-06-29 11:35:47.009516,-8.063419656869764,-34.92001567254332,Agressão,3,Casa Forte
2025-07-23 05:22:47.009516,-8.011569509147947,-34.92198906697371,Agressão,1,Afogados
2024-10-26 10:39:47.009516,-8.04796433468418,-34.867117902775675,Homicídio,4,Várzea
2025-06-19 11:21:47.009516,-8.024416789746335,-34.8872403607501,Furto,2,Imbiribeira
2025-09-11 13:23:47.009516,-8.035458015481167,-34.9463481204003,Homicídio,1,Várzea
2025-01-23 13:06:47.009516,-8.075390699649727,-34.9161791504339,Tráfico,5,Centro
2024-11-04 10:44:47.009516,-8.069306494969524,-34.88840852038456,Agressão,3,Imbiribeira
2025-09-24 23:19:47.009516,-8.019101175472565,-34.8748670733536,Roubo,5,Boa Viagem
2025-07-14 14:38:47.009516,-8.060043259963196,-34.92037691959579,Roubo,4,Casa Forte
2025-07-14 19:26:47.009516,-8.06210945389726,-34.987427679694505,Homicídio,3,Santo Amaro
2024-12-09 01:35:47.009516,-8.078653677380482,-34.88430330442789,Homicídio,5,Santo Amaro
2025-05-12 02:57:47.009516,-8.037292028032196,-34.93660962069832,Agressão,5,Afogados
2025-01-11 03:55:47.009516,-7.988124252422707,-34.96052016394367,Homicídio,3,Imbiribeira
2024-10-16 10:52:47.009516,-8.08202598742763,-34.98496977774952,Roubo,4,Centro
2025-09-09 10:59:47.009516,-8.049273416299817,-34.87558057419407,Roubo,1,Várzea
2025-08-12 02:40:47.009516,-8.007633383337538,-34.89614147648785,Roubo,1,Imbiribeira
2025-07-26 06:07:47.009516,-8.052389241737373,-34.90676969142137,Tráfico,2,Várzea
2024-10-29 00:11:47.009516,-8.036428846112509,-34.85832926911112,Homicídio,3,Várzea
2025-07-06 10:22:47.009516,-8.081871805844408,-34.880880259509304,Agressão,4,Várzea
2025-03-10 06:20:47.009516,-8.037150787083771,-34.85151099871834,Roubo,2,Várzea
2025-05-16 22:37:47.009516,-8.055614327950137,-34.94178206416501,Tráfico,3,Afogados
2025-09-18 17:24:47.009516,-8.020428100129605,-34.90103651871862,Homicídio,2,Boa Viagem
2025-06-19 10:54:47.009516,-8.014378418453058,-34.948501401248436,Furto,1,Imbiribeira
2025-04-25 01:56:47.009516,-7.972313090739442,-34.906881469955664,Agressão,2,Boa Viagem
2025-07-12 16:24:47.009516,-8.032611004803593,-34.907458475613,Agressão,3,Casa Forte
2024-11-15 01:23:47.009516,-8.040226110502536,-34.88120159088211,Agressão,3,Imbiribeira
2024-11-15 07:42:47.009516,-8.04416847095268,-34.89863308356574,Agressão,2,Centro
2025-06-26 09:43:47.009516,-8.060594988784322,-34.8812977858516,Furto,3,Santo Amaro
2025-04-23 06:11:47.009516,-8.03984548469615,-34.87889679600583,Homicídio,1,Imbiribeira
2025-08-26 13:23:47.009516,-8.058862042304172,-34.835352139678506,Homicídio,1,Centro
2025-08-02 12:49:47.009516,-8.044946170711912,-34.90945889965858,Homicídio,3,Casa Forte
2024-12-22 06:12:47.009516,-8.010472073931762,-34.92823068101999,Agressão,1,Afogados
2024-12-07 17:25:47.009516,-8.08019627695839,-34.892617491540506,Furto,3,Centro
2025-09-08 20:12:47.009516,-8.01580364316613,-34.924068400814186,Tráfico,2,Casa Forte
2024-10-14 10:43:47.009516,-8.010486547979804,-34.8555411769469,Agressão,4,Afogados
2025-03-13 20:02:47.009516,-8.053542055809734,-34.908496541168354,Furto,5,Afogados
2024-10-20 21:17:47.009516,-8.113655646970258,-34.916967291036215,Roubo,3,Várzea
2025-02-09 08:48:47.009516,-8.068234659612834,-34.914139471634535,Homicídio,2,Imbiribeira
2025-03-16 07:06:47.009516,-8.011090163603168,-34.87844747729585,Agressão,5,Afogados
2025-02-15 13:41:47.009516,-8.050686041868968,-34.904732409496944,Agressão,1,Várzea
2025-09-16 18:53:47.009516,-8.079979066968848,-34.91925000460391,Furto,4,Centro
2025-01-19 02:06:47.009516,-8.065143247636847,-34.85003944247129,Homicídio,3,Várzea
2025-05-09 08:04:47.009516,-8.024781399204864,-34.92568509521985,Tráfico,5,Centro
2025-04-26 17:28:47.009516,-8.03359799295396,-34.89893301777901,Roubo,2,Santo Amaro
2024-11-09 04:15:47.009516,-8.057167962975091,-34.88043081545169,Furto,5,Afogados
2025-01-11 11:34:47.009516,-8.06100473235444,-34.94894005331251,Tráfico,2,Afogados
2025-05-31 14:42:47.009516,-8.061752744471315,-34.88559218495782,Tráfico,1,Boa Viagem
2025-04-03 23:19:47.009516,-8.077672305534955,-34.93165323026441,Roubo,5,Boa Viagem
2024-12-15 00:06:47.009516,-8.001538729315918,-34.875316516574976,Roubo,3,Casa Forte
2025-09-23 14:12:47.009516,-8.059669614076341,-34.92887953035757,Roubo,5,Várzea
2024-12-03 14:43:47.009516,-8.013485244375236,-34.87921692904453,Tráfico,1,Imbiribeira
2025-07-12 21:58:47.009516,-8.004360518442327,-34.866825008011155,Furto,5,Boa Viagem
2025-01-01 04:40:47.009516,-8.020050673055563,-34.874156904231015,Tráfico,4,Imbiribeira
2024-10-24 04:49:47.009516,-8.062948609381543,-34.89246050055286,Furto,4,Imbiribeira
2025-05-15 23:45:47.009516,-8.037888097289903,-34.90693902828789,Tráfico,3,Várzea
2025-03-28 19:59:47.009516,-8.050725868191728,-34.91729258729004,Roubo,3,Boa Viagem
2025-02-12 09:39:47.009516,-8.077111055821904,-34.85586895927548,Homicídio,2,Boa Viagem
2025-05-20 14:12:47.009516,-8.040269221548353,-34.92098485660503,Agressão,2,Imbiribeira
2025-08-16 01:30:47.009516,-8.085371193734796,-34.9311119822071,Tráfico,1,Imbiribeira
2024-10-10 05:10:47.009516,-8.014369618346153,-34.88003893194902,Agressão,4,Santo Amaro
2025-06-02 17:15:47.009516,-8.063938518918953,-34.92388410409559,Agressão,4,Boa Viagem
