bairro,dia_semana,hora_dia,tipo,pred_count
Carmo,Friday,12,Homicídio,1.5190872378679956
Carmo,Friday,12,Roubo,1.5145690087412185
Carmo,Friday,12,Tráfico de drogas,1.479396276464441
Carmo,Friday,12,Violência doméstica,1.500495240058548
Carmo,Friday,12,Vandalismo,1.5210881737665858
Carmo,Friday,12,Estupro,1.4898555352009752
Carmo,Friday,12,Lesão corporal,1.501176276000641
Carmo,Friday,12,Sequestro,1.4870787286484985
Carmo,Friday,12,Latrocínio,1.5094172221836932
Carmo,Friday,12,Furto,1.4970795938543593
Carmo,Friday,13,Homicídio,1.5213126799127965
Carmo,Friday,13,Roubo,1.516787831642091
Carmo,Friday,13,Tráfico de drogas,1.4815635717931717
Carmo,Friday,13,Violência doméstica,1.502693445080622
Carmo,Friday,13,Vandalismo,1.5233165471551346
Carmo,Friday,13,Estupro,1.4920381532008269
Carmo,Friday,13,Lesão corporal,1.5033754787310634
Carmo,Friday,13,Sequestro,1.4892572786646963
Carmo,Friday,13,Latrocínio,1.5116284977876593
Carmo,Friday,13,Furto,1.4992727950014195
Carmo,Friday,14,Homicídio,1.5235413821997816
Carmo,Friday,14,Roubo,1.519009905088193
Carmo,Friday,14,Tráfico de drogas,1.4837340421799423
Carmo,Friday,14,Violência doméstica,1.504894870443014
Carmo,Friday,14,Vandalismo,1.5255481850802466
Carmo,Friday,14,Estupro,1.494223968706222
Carmo,Friday,14,Lesão corporal,1.5055779032634333
Carmo,Friday,14,Sequestro,1.4914390202268977
Carmo,Friday,14,Latrocínio,1.5138430128801679
Carmo,Friday,14,Furto,1.5014692091581896
Carmo,Friday,15,Homicídio,1.5257733495051615
Carmo,Friday,15,Roubo,1.5212352338415278
Carmo,Friday,15,Tráfico de drogas,1.4859076922761696
Carmo,Friday,15,Violência doméstica,1.5070995208634792
Carmo,Friday,15,Vandalismo,1.527783092324423
Carmo,Friday,15,Estupro,1.496412986401463
Carmo,Friday,15,Lesão corporal,1.5077835543176465
Carmo,Friday,15,Sequestro,1.4936239580106734
Carmo,Friday,15,Latrocínio,1.516060772207025
Carmo,Friday,15,Furto,1.503668841031685
Carmo,Friday,16,Homicídio,1.5280085866121433
Carmo,Friday,16,Roubo,1.523463822671077
Carmo,Friday,16,Tráfico de drogas,1.4880845267400844
Carmo,Friday,16,Violência doméstica,1.5093074010666832
Carmo,Friday,16,Vandalismo,1.5300212736771717
Carmo,Friday,16,Estupro,1.4986052109777142
Carmo,Friday,16,Lesão corporal,1.5099924366205135
Carmo,Friday,16,Sequestro,1.4958120966984447
Carmo,Friday,16,Latrocínio,1.5182817805209896
Carmo,Friday,16,Furto,1.5058716953358164
Carmo,Friday,17,Homicídio,1.5302470983109422
Carmo,Friday,17,Roubo,1.5256956763528071
Carmo,Friday,17,Tráfico de drogas,1.4902645502367418
Carmo,Friday,17,Violência doméstica,1.5115185157842137
Carmo,Friday,17,Vandalismo,1.5322627339350166
Carmo,Friday,17,Estupro,1.5008006471330122
Carmo,Friday,17,Lesão corporal,1.5122045549057692
Carmo,Friday,17,Sequestro,1.4980034409794922
Carmo,Friday,17,Latrocínio,1.5205060425817838
Carmo,Friday,17,Furto,1.5080777767914009
Carmo,Friday,18,Homicídio,1.5324888893987896
Carmo,Friday,18,Roubo,1.5279307996696823
Carmo,Friday,18,Tráfico de drogas,1.4924477674380314
Carmo,Friday,18,Violência doméstica,1.5137328697545902
Carmo,Friday,18,Vandalismo,1.5345074779015093
Carmo,Friday,18,Estupro,1.5029992995722767
Carmo,Friday,18,Lesão corporal,1.5144199139140837
Carmo,Friday,18,Sequestro,1.5001979955499662
Carmo,Friday,18,Latrocínio,1.5227335631561019
Carmo,Friday,18,Furto,1.5102870901261713
Carmo,Friday,19,Homicídio,1.5347339646799465
Carmo,Friday,19,Roubo,1.5301691974116733
Carmo,Friday,19,Tráfico de drogas,1.4946341830226868
Carmo,Friday,19,Violência doméstica,1.5159504677232734
Carmo,Friday,19,Vandalismo,1.5367555103872381
Carmo,Friday,19,Estupro,1.5052011730073196
Carmo,Friday,19,Lesão corporal,1.5166385183930722
Carmo,Friday,19,Sequestro,1.5023957651128967
Carmo,Friday,19,Latrocínio,1.524964347017622
Carmo,Friday,19,Furto,1.5124996400747863
Carmo,Friday,20,Homicídio,1.5369823289657105
Carmo,Friday,20,Roubo,1.532410874375768
Carmo,Friday,20,Tráfico de drogas,1.4968238016762958
Carmo,Friday,20,Violência doméstica,1.5181713144426767
Carmo,Friday,20,Vandalismo,1.5390068362098386
Carmo,Friday,20,Estupro,1.5074062721568557
Carmo,Friday,20,Lesão corporal,1.5188603730973043
Carmo,Friday,20,Sequestro,1.5045967543782042
Carmo,Friday,20,Latrocínio,1.5271983989470148
Carmo,Friday,20,Furto,1.5147154313788411
Carmo,Friday,21,Homicídio,1.539233987074429
Carmo,Friday,21,Roubo,1.534655835365982
Carmo,Friday,21,Tráfico de drogas,1.4990166280913106
Carmo,Friday,21,Violência doméstica,1.5203954146721759
Carmo,Friday,21,Vandalismo,1.5412614601940042
Carmo,Friday,21,Estupro,1.5096146017465126
Carmo,Friday,21,Lesão corporal,1.5210854827883162
Carmo,Friday,21,Sequestro,1.5068009680627081
Carmo,Friday,21,Latrocínio,1.5294357237319556
Carmo,Friday,21,Furto,1.5169344687868769
Carmo,Friday,22,Homicídio,1.5414889438315071
Carmo,Friday,22,Roubo,1.536904085193369
Carmo,Friday,22,Tráfico de drogas,1.501212666967058
Carmo,Friday,22,Violência doméstica,1.5226227731781181
Carmo,Friday,22,Vandalismo,1.5435193871714967
Carmo,Friday,22,Estupro,1.5118261665088413
Carmo,Friday,22,Lesão corporal,1.5233138522346188
Carmo,Friday,22,Sequestro,1.509008410890139
Carmo,Friday,22,Latrocínio,1.5316763261671325
Carmo,Friday,22,Furto,1.519156757054392
Carmo,Friday,23,Homicídio,1.54374720406942
Carmo,Friday,23,Roubo,1.5391556286760302
Carmo,Friday,23,Tráfico de drogas,1.5034119230097491
Carmo,Friday,23,Violência doméstica,1.5248533947338343
Carmo,Friday,23,Vandalismo,1.545780621981156
Carmo,Friday,23,Estupro,1.514040971183325
Carmo,Friday,23,Lesão corporal,1.5255454862117088
Carmo,Friday,23,Sequestro,1.5112190875911464
Carmo,Friday,23,Latrocínio,1.5339202110542587
Carmo,Friday,23,Furto,1.5213823009438507
Carmo,Saturday,0,Homicídio,1.4827358049925625
Carmo,Saturday,0,Roubo,1.4783256961229527
Carmo,Saturday,0,Tráfico de drogas,1.4439946398108812
Carmo,Saturday,0,Violência doméstica,1.464588709716388
Carmo,Saturday,0,Vandalismo,1.4846888589228284
Carmo,Saturday,0,Estupro,1.4542036107216672
Carmo,Saturday,0,Lesão corporal,1.465253448613968
Carmo,Saturday,0,Sequestro,1.4514932525564088
Carmo,Saturday,0,Latrocínio,1.4732971907164805
Carmo,Saturday,0,Furto,1.461254799195722
Carmo,Saturday,1,Homicídio,1.4849079926849515
Carmo,Saturday,1,Roubo,1.4804914230661128
Carmo,Saturday,1,Tráfico de drogas,1.4461100722256857
Carmo,Saturday,1,Violência doméstica,1.4667343121621816
Carmo,Saturday,1,Vandalismo,1.486863907812536
Carmo,Saturday,1,Estupro,1.456333999139348
Carmo,Saturday,1,Lesão corporal,1.4674000248931627
Carmo,Saturday,1,Sequestro,1.4536196703364155
Carmo,Saturday,1,Latrocínio,1.4754555509679357
Carmo,Saturday,1,Furto,1.4633955175081614
Carmo,Saturday,2,Homicídio,1.4870833626026263
Carmo,Saturday,2,Roubo,1.4826603227696495
Carmo,Saturday,2,Tráfico de drogas,1.4482286037200702
Carmo,Saturday,2,Violência doméstica,1.4688830578862382
Carmo,Saturday,2,Vandalismo,1.4890421431191447
Carmo,Saturday,2,Estupro,1.4584675085469487
Carmo,Saturday,2,Lesão corporal,1.4695497458772728
Carmo,Saturday,2,Sequestro,1.4557492032894117
Carmo,Saturday,2,Latrocínio,1.477617073187665
Carmo,Saturday,2,Furto,1.4655393719436753
Carmo,Saturday,3,Homicídio,1.4892619194075036
Carmo,Saturday,3,Roubo,1.4848323998816133
Carmo,Saturday,3,Tráfico de drogas,1.4503502388341438
Carmo,Saturday,3,Violência doméstica,1.4710349514934173
Carmo,Saturday,3,Vandalismo,1.4912235695107117
Carmo,Saturday,3,Estupro,1.4606041435166768
Carmo,Saturday,3,Lesão corporal,1.4717026161732483
Carmo,Saturday,3,Sequestro,1.4578818559790836
Carmo,Saturday,3,Latrocínio,1.4797817620079083
Carmo,Saturday,3,Furto,1.4676863670966407
Carmo,Saturday,4,Homicídio,1.4914436677683296
Carmo,Saturday,4,Roubo,1.4870076590568642
Carmo,Saturday,4,Tráfico de drogas,1.4524749821146667
Carmo,Saturday,4,Violência doméstica,1.4731899975953249
Carmo,Saturday,4,Vandalismo,1.4934081916621325
Carmo,Saturday,4,Estupro,1.4627439086274376
Carmo,Saturday,4,Lesão corporal,1.473858640394788
Carmo,Saturday,4,Sequestro,1.4600176329758028
Carmo,Saturday,4,Latrocínio,1.4819496220676924
Carmo,Saturday,4,Furto,1.469836507568166
Carmo,Saturday,5,Homicídio,1.4936286123606901
Carmo,Saturday,5,Roubo,1.4891861049570814
Carmo,Saturday,5,Tráfico de drogas,1.4546028381150606
Carmo,Saturday,5,Violência doméstica,1.4753482008103225
Carmo,Saturday,5,Vandalismo,1.4955960142551517
Carmo,Saturday,5,Estupro,1.4648868084648456
Carmo,Saturday,5,Lesão corporal,1.4760178231623498
Carmo,Saturday,5,Sequestro,1.462156538856636
Carmo,Saturday,5,Latrocínio,1.4841206580128397
Carmo,Saturday,5,Furto,1.4719897979661
Carmo,Saturday,6,Homicídio,1.4958167578670205
Carmo,Saturday,6,Roubo,1.4913677422507734
Carmo,Saturday,6,Tráfico de drogas,1.4567338113954174
Carmo,Saturday,6,Violência doméstica,1.4775095657635375
Carmo,Saturday,6,Vandalismo,1.4977870419783725
Carmo,Saturday,6,Estupro,1.467032847621232
Carmo,Saturday,6,Lesão corporal,1.4781801691031602
Carmo,Saturday,6,Sequestro,1.4642985782053561
Carmo,Saturday,6,Latrocínio,1.486294874495979
Carmo,Saturday,6,Furto,1.474146242905042
Carmo,Saturday,7,Homicídio,1.4980081089766162
Carmo,Saturday,7,Roubo,1.4935525756132884
Carmo,Saturday,7,Tráfico de drogas,1.4588679065225099
Carmo,Saturday,7,Violência doméstica,1.4796740970868738
Carmo,Saturday,7,Vandalismo,1.499981279527267
Carmo,Saturday,7,Estupro,1.4691820306956564
Carmo,Saturday,7,Lesão corporal,1.480345682851225
Carmo,Saturday,7,Sequestro,1.4664437556124508
Carmo,Saturday,7,Latrocínio,1.488472276176555
Carmo,Saturday,7,Furto,1.476305847006351
Carmo,Saturday,8,Homicídio,1.5002026703856424
Carmo,Saturday,8,Roubo,1.4957406097268229
Carmo,Saturday,8,Tráfico de drogas,1.4610051280698004
Carmo,Saturday,8,Violência doméstica,1.4818417994190198
Carmo,Saturday,8,Vandalismo,1.502178731604186
Carmo,Saturday,8,Estupro,1.471334362293916
Carmo,Saturday,8,Lesão corporal,1.4825143690473384
Carmo,Saturday,8,Sequestro,1.4685920756751325
Carmo,Saturday,8,Latrocínio,1.4906528677208382
Carmo,Saturday,8,Furto,1.478468614898157
Carmo,Saturday,9,Homicídio,1.5024004467971432
Carmo,Saturday,9,Roubo,1.4979318492804339
Carmo,Saturday,9,Tráfico de drogas,1.4631454806174522
Carmo,Saturday,9,Violência doméstica,1.4840126774054603
Carmo,Saturday,9,Vandalismo,1.5043794029183688
Carmo,Saturday,9,Estupro,1.4734898470285545
Carmo,Saturday,9,Lesão corporal,1.4846862323390935
Carmo,Saturday,9,Sequestro,1.4707435429973486
Carmo,Saturday,9,Latrocínio,1.4928366538019355
Carmo,Saturday,9,Furto,1.4806345512153696
Carmo,Saturday,10,Homicídio,1.5046014429210541
Carmo,Saturday,10,Roubo,1.500126298970047
Carmo,Saturday,10,Tráfico de drogas,1.4652889687523378
Carmo,Saturday,10,Violência doméstica,1.4861867356984853
Carmo,Saturday,10,Vandalismo,1.5065832981859542
Carmo,Saturday,10,Estupro,1.4756484895188744
Carmo,Saturday,10,Lesão corporal,1.486861277380892
Carmo,Saturday,10,Sequestro,1.4728981621897916
Carmo,Saturday,10,Latrocínio,1.4950236390997997
Carmo,Saturday,10,Furto,1.482803660599689
Carmo,Saturday,11,Homicídio,1.5068056634742093
Carmo,Saturday,11,Roubo,1.502323963498468
Carmo,Saturday,11,Tráfico de drogas,1.4674355970680497
Carmo,Saturday,11,Violência doméstica,1.4883639789572005
Carmo,Saturday,11,Vandalismo,1.50879042212999
Carmo,Saturday,11,Estupro,1.4778102943909441
Carmo,Saturday,11,Lesão corporal,1.4890395088339543
Carmo,Saturday,11,Sequestro,1.475055937869908
Carmo,Saturday,11,Latrocínio,1.4972138283012397
Carmo,Saturday,11,Furto,1.4849759476996152
Carmo,Saturday,12,Homicídio,1.5090131131803537
Carmo,Saturday,12,Roubo,1.5045248475753912
Carmo,Saturday,12,Tráfico de drogas,1.4695853701649102
Carmo,Saturday,12,Violência doméstica,1.4905444118475375
Carmo,Saturday,12,Vandalismo,1.5110007794804428
Carmo,Saturday,12,Estupro,1.4799752662776098
Carmo,Saturday,12,Lesão corporal,1.4912209313663292
Carmo,Saturday,12,Sequestro,1.4772168746619094
Carmo,Saturday,12,Latrocínio,1.4994072260999303
Carmo,Saturday,12,Furto,1.4871514171704578
Carmo,Saturday,13,Homicídio,1.5112237967701523
Carmo,Saturday,13,Roubo,1.5067289559174117
Carmo,Saturday,13,Tráfico de drogas,1.4717382926499802
Carmo,Saturday,13,Violência doméstica,1.4927280390422624
Carmo,Saturday,13,Vandalismo,1.513214374974209
Carmo,Saturday,13,Estupro,1.4821434098185047
Carmo,Saturday,13,Lesão corporal,1.4934055496529046
Carmo,Saturday,13,Sequestro,1.4793809771967814
Carmo,Saturday,13,Latrocínio,1.5016038371964227
Carmo,Saturday,13,Furto,1.489330073674347
Carmo,Saturday,14,Homicídio,1.5134377189812003
Carmo,Saturday,14,Roubo,1.5089362932480337
Carmo,Saturday,14,Tráfico de drogas,1.4738943691370707
Carmo,Saturday,14,Violência doméstica,1.494914865220988
Carmo,Saturday,14,Vandalismo,1.5154312133551244
Carmo,Saturday,14,Estupro,1.484314729660059
Carmo,Saturday,14,Lesão corporal,1.4955933683754163
Carmo,Saturday,14,Sequestro,1.481548250112294
Carmo,Saturday,14,Latrocínio,1.5038036662981542
Carmo,Saturday,14,Furto,1.4915119218802426
Carmo,Saturday,15,Homicídio,1.515654884558034
Carmo,Saturday,15,Roubo,1.511146864297681
Carmo,Saturday,15,Tráfico de drogas,1.4760536042467516
Carmo,Saturday,15,Violência doméstica,1.497104895070182
Carmo,Saturday,15,Vandalismo,1.5176512993739744
Carmo,Saturday,15,Estupro,1.4864892304555093
Carmo,Saturday,15,Lesão corporal,1.4977843922224596
Carmo,Saturday,15,Sequestro,1.4837186980530115
Carmo,Saturday,15,Latrocínio,1.5060067181194587
Carmo,Saturday,15,Furto,1.4936969664639443
Carmo,Saturday,16,Homicídio,1.5178752982521395
Carmo,Saturday,16,Roubo,1.5133606738037084
Carmo,Saturday,16,Tráfico de drogas,1.4782160026063618
Carmo,Saturday,16,Violência doméstica,1.4992981332831776
Carmo,Saturday,16,Vandalismo,1.5198746377885037
Carmo,Saturday,16,Estupro,1.48866691686491
Carmo,Saturday,16,Lesão corporal,1.4999786258894978
Carmo,Saturday,16,Sequestro,1.4858923256703025
Carmo,Saturday,16,Latrocínio,1.508212997381576
Carmo,Saturday,16,Furto,1.4958852121081019
Carmo,Saturday,17,Homicídio,1.5200989648219645
Carmo,Saturday,17,Roubo,1.5155777265104098
Carmo,Saturday,17,Tráfico de drogas,1.480381568850019
Carmo,Saturday,17,Violência doméstica,1.5014945845601841
Carmo,Saturday,17,Vandalismo,1.522101233363428
Carmo,Saturday,17,Estupro,1.4908477935551419
Carmo,Saturday,17,Lesão corporal,1.5021760740788737
Carmo,Saturday,17,Sequestro,1.4880691376223498
Carmo,Saturday,17,Latrocínio,1.5104225088126633
Carmo,Saturday,17,Furto,1.4980766635022253
Carmo,Saturday,18,Homicídio,1.5223258890329272
Carmo,Saturday,18,Roubo,1.51779802716903
Carmo,Saturday,18,Tráfico de drogas,1.4825503076186302
Carmo,Saturday,18,Violência doméstica,1.5036942536082967
Carmo,Saturday,18,Vandalismo,1.5243310908704426
Carmo,Saturday,18,Estupro,1.4930318651999228
Carmo,Saturday,18,Lesão corporal,1.5043767414998184
Carmo,Saturday,18,Sequestro,1.49024913857416
Carmo,Saturday,18,Latrocínio,1.5126352571478034
Carmo,Saturday,18,Furto,1.5002713253426947
Carmo,Saturday,19,Homicídio,1.5245560756574277
Carmo,Saturday,19,Roubo,1.520021580537774
Carmo,Saturday,19,Tráfico de drogas,1.4847222235599011
Carmo,Saturday,19,Violência doméstica,1.5058971451415057
Carmo,Saturday,19,Vandalismo,1.5265642150882335
Carmo,Saturday,19,Estupro,1.4952191364798173
Carmo,Saturday,19,Lesão corporal,1.5065806328684619
Carmo,Saturday,19,Sequestro,1.4924323331975746
Carmo,Saturday,19,Latrocínio,1.514851247129017
Carmo,Saturday,19,Furto,1.5024692023327697
Carmo,Saturday,20,Homicídio,1.526789529474857
Carmo,Saturday,20,Roubo,1.5222483913818181
Carmo,Saturday,20,Tráfico de drogas,1.4868973213283465
Carmo,Saturday,20,Violência doméstica,1.5081032638807077
Carmo,Saturday,20,Vandalismo,1.5288006108024872
Carmo,Saturday,20,Estupro,1.4974096120822475
Carmo,Saturday,20,Lesão corporal,1.508787752907844
Carmo,Saturday,20,Sequestro,1.4946187261712787
Carmo,Saturday,20,Latrocínio,1.5170704835052709
Carmo,Saturday,20,Furto,1.5046702991826006
Carmo,Saturday,21,Homicídio,1.5290262552716083
Carmo,Saturday,21,Roubo,1.5244784644733187
Carmo,Saturday,21,Tráfico de drogas,1.4890756055852992
Carmo,Saturday,21,Violência doméstica,1.5103126145537156
Carmo,Saturday,21,Vandalismo,1.5310402828059015
Carmo,Saturday,21,Estupro,1.4996032967015018
Carmo,Saturday,21,Lesão corporal,1.510998106347923
Carmo,Saturday,21,Sequestro,1.4968083221808115
Carmo,Saturday,21,Latrocínio,1.5192929710324896
Carmo,Saturday,21,Furto,1.506874620609238
Carmo,Saturday,22,Homicídio,1.5312662578410863
Carmo,Saturday,22,Roubo,1.5267118045914239
Carmo,Saturday,22,Tráfico de drogas,1.4912570809989216
Carmo,Saturday,22,Violência doméstica,1.5125252018952682
Carmo,Saturday,22,Vandalismo,1.5332832358981952
Carmo,Saturday,22,Estupro,1.5018001950387463
Carmo,Saturday,22,Lesão corporal,1.5132116979255865
Carmo,Saturday,22,Sequestro,1.499001125918577
Carmo,Saturday,22,Latrocínio,1.521518714473565
Carmo,Saturday,22,Furto,1.509082171336643
Carmo,Saturday,23,Homicídio,1.5335095419837186
Carmo,Saturday,23,Roubo,1.5289484165222829
Carmo,Saturday,23,Tráfico de drogas,1.4934417522442147
Carmo,Saturday,23,Violência doméstica,1.5147410306470406
Carmo,Saturday,23,Vandalismo,1.5355294748861186
Carmo,Saturday,23,Estupro,1.5040003118020335
Carmo,Saturday,23,Lesão corporal,1.5154285323846624
Carmo,Saturday,23,Sequestro,1.5011971420838532
Carmo,Saturday,23,Latrocínio,1.523747718598366
Carmo,Saturday,23,Furto,1.5112929560956967
Carmo,Monday,0,Homicídio,1.4989702204557849
Carmo,Monday,0,Roubo,1.494511825479246
Carmo,Monday,0,Tráfico de drogas,1.4598048797945802
Carmo,Monday,0,Violência doméstica,1.4806244333538838
Carmo,Monday,0,Vandalismo,1.5009446582959953
Carmo,Monday,0,Estupro,1.4701256283225652
Carmo,Monday,0,Lesão corporal,1.4812964504512625
Carmo,Monday,0,Sequestro,1.4673855945533585
Carmo,Monday,0,Latrocínio,1.4894282631667133
Carmo,Monday,0,Furto,1.4772540199792854
Carmo,Monday,1,Homicídio,1.5011661913449803
Carmo,Monday,1,Roubo,1.4967012648807259
Carmo,Monday,1,Tráfico de drogas,1.4619434739949104
Carmo,Monday,1,Violência doméstica,1.4827935279156743
Carmo,Monday,1,Vandalismo,1.5031435217096456
Carmo,Monday,1,Estupro,1.4722793422784535
Carmo,Monday,1,Lesão corporal,1.4834665295089176
Carmo,Monday,1,Sequestro,1.4695352943972182
Carmo,Monday,1,Latrocínio,1.4916102552188735
Carmo,Monday,1,Furto,1.4794181769315398
Carmo,Monday,2,Homicídio,1.50336537930152
Carmo,Monday,2,Roubo,1.4988939117810096
Carmo,Monday,2,Tráfico de drogas,1.4640852012065197
Carmo,Monday,2,Violência doméstica,1.4849658001713568
Carmo,Monday,2,Vandalismo,1.505345606428149
Carmo,Monday,2,Estupro,1.4744362113958562
Carmo,Monday,2,Lesão corporal,1.4856397877027374
Carmo,Monday,2,Sequestro,1.4716881435219729
Carmo,Monday,2,Latrocínio,1.4937954438595724
Carmo,Monday,2,Furto,1.4815855043441555
Carmo,Monday,3,Homicídio,1.5055677890383636
Carmo,Monday,3,Roubo,1.5010897708790394
Carmo,Monday,3,Tráfico de drogas,1.466230066019227
Carmo,Monday,3,Violência doméstica,1.4871412547762093
Carmo,Monday,3,Vandalismo,1.507550917170673
Carmo,Monday,3,Estupro,1.4765962402970416
Carmo,Monday,3,Lesão corporal,1.4878162296901132
Carmo,Monday,3,Sequestro,1.4738441465412762
Carmo,Monday,3,Latrocínio,1.495983833771769
Carmo,Monday,3,Furto,1.4837560068618136
Carmo,Monday,4,Homicídio,1.5077734252753754
Carmo,Monday,4,Roubo,1.5032888468806407
Carmo,Monday,4,Tráfico de drogas,1.4683780730295746
Carmo,Monday,4,Violência doméstica,1.4893198963923298
Carmo,Monday,4,Vandalismo,1.5097594586632985
Carmo,Monday,4,Estupro,1.4787594336110503
Carmo,Monday,4,Lesão corporal,1.4899958601352588
Carmo,Monday,4,Sequestro,1.4760033080755406
Carmo,Monday,4,Latrocínio,1.498175429645282
Carmo,Monday,4,Furto,1.4859296891359997
Carmo,Monday,5,Homicídio,1.5099822927393338
Carmo,Monday,5,Roubo,1.5054911444985337
Carmo,Monday,5,Tráfico de drogas,1.4705292268408394
Carmo,Monday,5,Violência doméstica,1.4915017296886461
Carmo,Monday,5,Vandalismo,1.5119712356390307
Carmo,Monday,5,Estupro,1.4809257959737034
Carmo,Monday,5,Lesão corporal,1.4921786837092215
Carmo,Monday,5,Sequestro,1.4781656327519472
Carmo,Monday,5,Latrocínio,1.5003702361768012
Carmo,Monday,5,Furto,1.4881065558250135
Carmo,Monday,6,Homicídio,1.5121943961639421
Carmo,Monday,6,Roubo,1.5076966684523418
Carmo,Monday,6,Tráfico de drogas,1.4726835320630416
Carmo,Monday,6,Violência doméstica,1.4936867593409264
Carmo,Monday,6,Vandalismo,1.5141862528378076
Carmo,Monday,6,Estupro,1.483095332027614
Carmo,Monday,6,Lesão corporal,1.4943647050898912
Carmo,Monday,6,Sequestro,1.480331125204456
Carmo,Monday,6,Latrocínio,1.5025682580698965
Carmo,Monday,6,Furto,1.4902866115939795
Carmo,Monday,7,Homicídio,1.5144097402898389
Carmo,Monday,7,Roubo,1.5099054234686036
Carmo,Monday,7,Tráfico de drogas,1.4748409933129554
Carmo,Monday,7,Violência doméstica,1.4958749900317885
Carmo,Monday,7,Vandalismo,1.5164045150065122
Carmo,Monday,7,Estupro,1.4852680464221961
Carmo,Monday,7,Lesão corporal,1.4965539289620111
Carmo,Monday,7,Sequestro,1.4824997900738157
Carmo,Monday,7,Latrocínio,1.5047695000350287
Carmo,Monday,7,Furto,1.492469861114856
Carmo,Monday,8,Homicídio,1.5166283298646066
Carmo,Monday,8,Roubo,1.5121174142807807
Carmo,Monday,8,Tráfico de drogas,1.477001615214118
Carmo,Monday,8,Violência doméstica,1.4980664264507098
Carmo,Monday,8,Vandalismo,1.518626026898981
Carmo,Monday,8,Estupro,1.4874439438136757
Carmo,Monday,8,Lesão corporal,1.4987463600171873
Carmo,Monday,8,Sequestro,1.484671632007574
Carmo,Monday,8,Latrocínio,1.5069739667895594
Carmo,Monday,8,Furto,1.4946563090664458
Carmo,Monday,9,Homicídio,1.5188501696427839
Carmo,Monday,9,Roubo,1.5143326456292705
Carmo,Monday,9,Tráfico de drogas,1.4791654023968406
Carmo,Monday,9,Violência doméstica,1.5002610732940385
Carmo,Monday,9,Vandalismo,1.5208507932760147
Carmo,Monday,9,Estupro,1.4896230288650998
Carmo,Monday,9,Lesão corporal,1.5009420029538993
Carmo,Monday,9,Sequestro,1.4868466556600863
Carmo,Monday,9,Latrocínio,1.5091816630577608
Carmo,Monday,9,Furto,1.4968459601344066
Carmo,Monday,10,Homicídio,1.5210752643858743
Carmo,Monday,10,Roubo,1.516551122261414
Carmo,Monday,10,Tráfico de drogas,1.4813323594982173
Carmo,Monday,10,Violência doméstica,1.5024589352650022
Carmo,Monday,10,Vandalismo,1.5230788189053888
Carmo,Monday,10,Estupro,1.4918053062463463
Carmo,Monday,10,Lesão corporal,1.5031408624775098
Carmo,Monday,10,Sequestro,1.4890248656925273
Carmo,Monday,10,Latrocínio,1.5113925935708266
Carmo,Monday,10,Furto,1.4990388190112598
Carmo,Monday,11,Homicídio,1.523303618862357
Carmo,Monday,11,Roubo,1.5187728489315078
Carmo,Monday,11,Tráfico de drogas,1.4835024911621353
Carmo,Monday,11,Violência doméstica,1.5046600170737192
Carmo,Monday,11,Vandalismo,1.5253101085618634
Carmo,Monday,11,Estupro,1.4939907806341353
Carmo,Monday,11,Lesão corporal,1.5053429433002745
Carmo,Monday,11,Sequestro,1.4912062667729002
Carmo,Monday,11,Latrocínio,1.513606763066881
Carmo,Monday,11,Furto,1.5012348903964017
Carmo,Monday,12,Homicídio,1.5255352378476965
Carmo,Monday,12,Roubo,1.5209978304008127
Carmo,Monday,12,Tráfico de drogas,1.4856758020392857
Carmo,Monday,12,Violência doméstica,1.5068643234372077
Carmo,Monday,12,Vandalismo,1.5275446670271937
Carmo,Monday,12,Estupro,1.4961794567120372
Carmo,Monday,12,Lesão corporal,1.5075482501413524
Carmo,Monday,12,Sequestro,1.4933908635760467
Carmo,Monday,12,Latrocínio,1.51582417629099
Carmo,Monday,12,Furto,1.503434178996113
Carmo,Monday,13,Homicídio,1.5277701261243541
Carmo,Monday,13,Roubo,1.5232260714375654
Carmo,Monday,13,Tráfico de drogas,1.4878522967871723
Carmo,Monday,13,Violência doméstica,1.5090718590793961
Carmo,Monday,13,Vandalismo,1.5297824990901399
Carmo,Monday,13,Estupro,1.4983713391704847
Carmo,Monday,13,Lesão corporal,1.5097567877268165
Carmo,Monday,13,Sequestro,1.4955786607836565
Carmo,Monday,13,Latrocínio,1.518044837995171
Carmo,Monday,13,Furto,1.5056366895235689
Carmo,Monday,14,Homicídio,1.5300082884817967
Carmo,Monday,14,Roubo,1.5254575768169873
Carmo,Monday,14,Tráfico de drogas,1.4900319800701223
Carmo,Monday,14,Violência doméstica,1.511282628731134
Carmo,Monday,14,Vandalismo,1.5320236095464779
Carmo,Monday,14,Estupro,1.500566432706781
Carmo,Monday,14,Lesão corporal,1.5119685607896631
Carmo,Monday,14,Sequestro,1.497769663084279
Carmo,Monday,14,Latrocínio,1.5202687529384027
Carmo,Monday,14,Furto,1.50784242669885
Carmo,Monday,15,Homicídio,1.532249729716508
Carmo,Monday,15,Roubo,1.5276923513212963
Carmo,Monday,15,Tráfico de drogas,1.4922148565592959
Carmo,Monday,15,Violência doméstica,1.513496637130201
Carmo,Monday,15,Vandalismo,1.5342680031990092
Carmo,Monday,15,Estupro,1.5027647420251116
Carmo,Monday,15,Lesão corporal,1.5141835740698224
Carmo,Monday,15,Sequestro,1.499963875173331
Carmo,Monday,15,Latrocínio,1.5224959258866357
Carmo,Monday,15,Furto,1.510051395248951
